ut,ctname,popestimate2019,Latitude,density,pergdp,state,county,confirmed,death,fulldate,name,newcase,per.confirm,X,ctname,prop.female
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,11,0,03/03/2020,3月3日,2,5.71E-06,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,11,0,03/04/2020,3月4日,0,5.71E-06,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,20,0,03/05/2020,3月5日,9,1.04E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,20,0,03/06/2020,3月6日,0,1.04E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,32,0,03/07/2020,3月7日,12,1.66E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,38,0,03/08/2020,3月8日,6,1.97E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,43,1,03/09/2020,3月9日,5,2.23E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,43,1,03/10/2020,3月10日,0,2.23E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,48,1,03/11/2020,3月11日,5,2.49E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,48,1,03/12/2020,3月12日,0,2.49E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,79,1,03/13/2020,3月13日,31,4.10E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,91,1,03/14/2020,3月14日,12,4.72E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,114,2,03/15/2020,3月15日,23,5.91E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,138,4,03/16/2020,3月16日,24,7.16E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,155,5,03/17/2020,3月17日,17,8.04E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,175,6,03/18/2020,3月18日,20,9.08E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,189,6,03/19/2020,3月19日,14,9.80E-05,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,196,8,03/20/2020,3月20日,7,0.000101668,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,263,8,03/21/2020,3月21日,67,0.000136421,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,302,10,03/22/2020,3月22日,39,0.000156651,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,321,13,03/23/2020,3月23日,19,0.000166507,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,375,16,03/24/2020,3月24日,54,0.000194517,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,459,17,03/25/2020,3月25日,84,0.000238089,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,542,19,03/26/2020,3月26日,83,0.000281142,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,574,20,03/27/2020,3月27日,32,0.000297741,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,591,25,03/28/2020,3月28日,17,0.000306559,228,California-Santa Clara,0.493763838
7,California-Santa Clara,1927852,37.220777,570.7892181,1149.299202,California,Santa Clara,646,25,03/29/2020,3月29日,55,0.000335088,228,California-Santa Clara,0.493763838
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/01/2020,3月1日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/02/2020,3月2日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/03/2020,3月3日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/04/2020,3月4日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/05/2020,3月5日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/06/2020,3月6日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/07/2020,3月7日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/08/2020,3月8日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/09/2020,3月9日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/10/2020,3月10日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/11/2020,3月11日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/12/2020,3月12日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/13/2020,3月13日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/14/2020,3月14日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/15/2020,3月15日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/16/2020,3月16日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/17/2020,3月17日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/18/2020,3月18日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,0,0,03/19/2020,3月19日,0,0,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,2,0,03/20/2020,3月20日,2,2.84E-05,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,1,0,03/21/2020,3月21日,-1,1.42E-05,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,1,0,03/22/2020,3月22日,0,1.42E-05,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,2,0,03/23/2020,3月23日,1,2.84E-05,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,5,0,03/24/2020,3月24日,3,7.10E-05,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,8,0,03/25/2020,3月25日,3,0.000113532,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,10,0,03/26/2020,3月26日,2,0.000141914,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,13,0,03/27/2020,3月27日,3,0.000184489,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,16,0,03/28/2020,3月28日,3,0.000227063,251,Colorado-Broomfield,0.502779101
8,Colorado-Broomfield,70465,39.953383,809.7191579,799.7563329,Colorado,Broomfield,17,0,03/29/2020,3月29日,1,0.000241255,251,Colorado-Broomfield,0.502779101
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,0,0,03/01/2020,3月1日,0,0,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,0,0,03/02/2020,3月2日,0,0,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,0,0,03/03/2020,3月3日,0,0,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,0,0,03/04/2020,3月4日,0,0,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,0,0,03/05/2020,3月5日,0,0,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,2,0,03/06/2020,3月6日,2,2.75E-06,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,2,0,03/07/2020,3月7日,0,2.75E-06,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,2,0,03/08/2020,3月8日,0,2.75E-06,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,3,0,03/09/2020,3月9日,1,4.13E-06,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,5,0,03/10/2020,3月10日,2,6.88E-06,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,6,0,03/11/2020,3月11日,1,8.25E-06,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,10,0,03/12/2020,3月12日,4,1.38E-05,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,15,0,03/13/2020,3月13日,5,2.06E-05,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,21,0,03/14/2020,3月14日,6,2.89E-05,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,25,0,03/15/2020,3月15日,4,3.44E-05,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,25,0,03/16/2020,3月16日,0,3.44E-05,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,38,0,03/17/2020,3月17日,13,5.23E-05,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,38,0,03/18/2020,3月18日,0,5.23E-05,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,49,0,03/19/2020,3月19日,11,6.74E-05,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,67,0,03/20/2020,3月20日,18,9.21E-05,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,97,0,03/21/2020,3月21日,30,0.000133386,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,125,0,03/22/2020,3月22日,28,0.00017189,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,148,0,03/23/2020,3月23日,23,0.000203517,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,176,0,03/24/2020,3月24日,28,0.000242021,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,214,3,03/25/2020,3月25日,38,0.000294275,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,262,3,03/26/2020,3月26日,48,0.000360281,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,312,3,03/27/2020,3月27日,50,0.000429036,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,367,5,03/28/2020,3月28日,55,0.000504668,260,Colorado-Denver,0.498124194
9,Colorado-Denver,727211,39.761849,1815.785006,674.3306317,Colorado,Denver,408,5,03/29/2020,3月29日,41,0.000561048,260,Colorado-Denver,0.498124194
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,0,0,03/01/2020,3月1日,0,0,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,0,0,03/02/2020,3月2日,0,0,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,0,0,03/03/2020,3月3日,0,0,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,0,0,03/04/2020,3月4日,0,0,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,0,0,03/05/2020,3月5日,0,0,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,0,0,03/06/2020,3月6日,0,0,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,2,0,03/07/2020,3月7日,2,1.02E-06,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,2,0,03/08/2020,3月8日,0,1.02E-06,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,4,0,03/09/2020,3月9日,2,2.05E-06,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,4,0,03/10/2020,3月10日,0,2.05E-06,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,7,0,03/11/2020,3月11日,3,3.58E-06,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,11,0,03/12/2020,3月12日,4,5.63E-06,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,20,0,03/13/2020,3月13日,9,1.02E-05,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,36,0,03/14/2020,3月14日,16,1.84E-05,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,36,0,03/15/2020,3月15日,0,1.84E-05,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,39,1,03/16/2020,3月16日,3,2.00E-05,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,55,1,03/17/2020,3月17日,16,2.82E-05,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,80,1,03/18/2020,3月18日,25,4.10E-05,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,96,1,03/19/2020,3月19日,16,4.92E-05,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,151,1,03/20/2020,3月20日,55,7.73E-05,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,164,1,03/21/2020,3月21日,13,8.40E-05,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,217,3,03/22/2020,3月22日,53,0.000111124,325,Florida-Broward,0.512844009
10,Florida-Broward,1952778,26.19352,569.9544685,347.2611546,Florida,Broward,263,3,03/23/2020,3月23日,46,0.00013468,325,Florida-Broward,0.512844009
